,id,company,sec_code,headline,file_url,time,Earliest Publish Time,Earliest Publish Type
76,725eb824-358b-4b3c-b2ba-b34d791ad72e,Oracle Financial Services Software Ltd,532466,"Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd589136-c824-41d9-85f4-ea4f03282a40.pdf,2024-04-24T20:01:48.703,2024-04-24 19:54:33.223,Board Meeting
77,680e9bbf-50e0-47eb-af82-64153e87fea0,PNB Housing Finance Ltd,540173,"Financial Results (Standalone And Consolidated) For Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5af603c9-44b6-4cec-be23-90feb36ea15c.pdf,2024-04-29T15:22:33.677,2024-04-29 15:22:33.677,Financial Results
78,30039428-2515-4a86-83c2-30ad2cab24ad,Persistent Systems Ltd,533179,"Outcome Of The Board Meeting Held On April 20, 2024, And Continued On April 21, 2024, In New Jersey, USA / At Equivalent Indian Standard Time (IST)",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c31e378a-1692-410d-9f67-c58579919bcb.pdf,2024-04-21T19:52:14.46,2024-04-21 19:44:27.853,Board Meeting
79,6446b904-d2bb-40ab-9baf-8ec67d877256,Poonawalla Fincorp Ltd,524000,"Audited Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e5c71125-ec1f-4ce6-9575-87c28ce6a3bb.pdf,2024-04-29T16:41:32.393,2024-04-29 16:34:33.413,Board Meeting
80,ad41838b-79db-417a-a4de-455ab4ac1976,RBL Bank Ltd,540065,"Results - Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce8f1326-a09c-4dd6-b484-2e2bf3a0564f.pdf,2024-04-27T12:10:58.07,2024-04-27 11:56:30.310,Board Meeting
81,82425bc6-2f28-45af-a642-caa572df6908,REC Ltd,532955,"Audited Financial Results (Standalone & Consolidated) For The Quarter And Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77519f9e-2ee9-4bd3-81c3-52ddce267b2d.pdf,2024-04-30T14:38:25.8,2024-04-30 14:02:44.203,Board Meeting
82,191591ca-6d2e-4fc3-be1a-a5de31475cc7,Reliance Industries Ltd,500325,"Audited Financial Results (Consolidated And Standalone) For The Quarter/ Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74747c33-cb00-4cea-b7e1-0f6cb785e47f.pdf,2024-04-22T19:00:20.19,2024-04-22 19:00:20.190,Financial Results
83,765377d1-b225-4b67-8553-07f5d1846da8,SBFC Finance Ltd,543959,Results For Quarter And Year Ended 31 March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=219a5280-73af-4b81-8dc0-a6c101a91109.pdf,2024-04-27T15:31:33.43,2024-04-27 15:31:33.430,Financial Results
84,a7b42f49-7415-4083-9a7e-69f5539ca437,SBI Cards and Payment Services Ltd,543066,"Audited Financial Results Of The Company For The Quarter And The Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73bcad12-112a-4db3-8ad3-9c79982baf5a.pdf,2024-04-26T18:12:21.37,2024-04-26 18:12:21.370,Financial Results
85,9968e4df-a0c1-465d-995b-ec114d6a3485,SBI Life Insurance Company Ltd,540719,"Outcome Of Board Meeting Held On April 26, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57e0486b-fe31-4d4b-8139-26ee3f57d8d8.pdf,2024-04-26T15:59:21.247,2024-04-26 15:59:21.247,Financial Results
86,b8cee228-b4bf-4a5d-b8f2-2e195a2b3eb2,Shriram Finance Ltd,511218,Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0112f044-3199-49ea-945d-3377c12a6a6e.pdf,2024-04-26T20:16:37.493,2024-04-26 20:16:37.493,Financial Results
87,4aa20eda-4d5f-46f3-818f-f51df87b20e5,Sona BLW Precision Forgings Ltd,543300,Outcome Of The Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56fa8ddd-d1e1-4137-8009-a45b192ac33e.pdf,2024-04-30T16:03:56.61,2024-04-30 16:03:56.610,Financial Results
88,78e75f62-bfbd-440d-b43d-ad630ee728a0,Star Health and Allied Insurance Company Ltd,543412,"Star Health And Allied Insurance Company Limited Has Informed The Exchange Regarding Outcome Of Board Meeting Held On April 30, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a3d8f92-5877-48f8-ba79-ac85587d090f.pdf,2024-04-30T11:30:25.587,2024-04-30 11:22:03.717,Board Meeting
89,f5c5cb0a-12af-4976-844c-8c73d42c1017,Sterling and Wilson Renewable Energy Ltd,542760,"Audited Consolidated And Standalone Financial Results Of Sterling And Wilson Renewable Energy Limited For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=529de91a-64da-44ad-9781-3f3705b543a1.pdf,2024-04-20T17:32:03.747,2024-04-20 17:32:03.747,Financial Results
90,253a42bc-8351-4041-9266-586471990871,Supreme Industries Ltd,509930,Financial Results For Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c9aaf552-f1d2-4eb6-8e8c-2d196b5567d3.pdf,2024-04-26T13:27:47.183,2024-04-26 13:27:47.183,Financial Results
91,cc8d3257-683c-4c7f-a5bd-44e0b124f4c3,Syngene International Ltd,539268,"Audited Financial Results For The Quarter And Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e56a3ee-9c93-47be-8b5d-048c44aa2a2c.pdf,2024-04-24T19:51:45.703,2024-04-24 19:46:32.493,Board Meeting
92,3634e8a6-77b7-4c35-a6d8-2cbacf12eeb0,Tanla Platforms Ltd,532790,"Filing Of Audited Financial Results Of The Company For The Quarter And Year Ended  March 31, 2024
",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b066893-d810-47b4-b7a1-57a3f50a3d7f.pdf,2024-04-25T21:15:24.447,2024-04-25 21:15:24.447,Financial Results
93,738eca3e-814d-48f1-9653-ee974e5b5d94,Tata Chemicals Ltd,500770,"Results - Financial Results For Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b613f85c-e810-46c2-bea9-56aec4e99107.pdf,2024-04-29T17:21:52.87,2024-04-29 17:21:52.870,Financial Results
94,c7901442-800e-48c7-8fbb-f860d13b9ae3,Tata Communications Ltd,500483,"Outcome Of Board Meeting Held On April 17, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1560658-b0b9-4224-8503-e63b01cd63f7.pdf,2024-04-17T17:27:01.513,2024-04-17 17:00:10.707,Board Meeting
95,689d6c17-a34f-40a5-95e1-6659e9233e6e,Tata Consultancy Services Ltd,532540,"Financial Results For The Year Ended March 31, 2024 And Recommendation Of A Final Dividend",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe8ba7b5-8932-429c-8665-e822ae3a4d0f.pdf,2024-04-12T15:46:36.62,2024-04-12 15:41:47.510,Board Meeting
96,533df170-aaf3-4056-8e55-32c538394d2e,Tata Consumer Products Ltd,500800,"Audited Financial Results For The Quarter And Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c38a0194-fe08-41ef-a5cd-c60611bad6c4.pdf,2024-04-23T16:18:56.497,2024-04-23 16:18:56.497,Financial Results
97,803191c8-4f0a-45fc-954d-9ab9fd91b90b,Tata Elxsi Ltd,500408,"Audited Financial Results For The Quarter And Year Ended March 31, 2024 And Recommendation Of Dividend",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77c24def-ad42-4b32-bc78-9df5076fcf2d.pdf,2024-04-23T17:52:16.907,2024-04-23 17:52:16.907,Financial Results
98,0e20a323-81f9-4c98-8025-c3ad65e1daf4,Tata Teleservices (Maharashtra) Ltd,532371,Outcome Of Meeting Of The Board Of Directors - Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c354c6d-852e-4902-bf1c-6ba591da135e.pdf,2024-04-25T13:25:07.633,2024-04-25 13:25:07.633,Financial Results
99,66f7ad95-f690-40a5-8b20-34578fd40415,Tech Mahindra Ltd,532755,"Financial Results For 31St March, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2118bd5-8da0-419b-8892-faab9fbe51c5.pdf,2024-04-25T15:46:57.773,2024-04-25 15:46:57.773,Financial Results
100,6c046a5a-d0c1-4732-96c3-9f8dffd73b17,Tejas Networks Ltd,540595,Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aece03b9-f410-48cf-b549-9ee934d8d9f0.pdf,2024-04-22T19:10:52.283,2024-04-22 19:05:19.633,Board Meeting
101,5c8aa207-e38e-4924-b882-1c56389fe9fe,Transformers and Rectifiers (India) Ltd,532928,Results Financial Year Ended 31.03.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6adb14f-03b0-49d9-9ac9-0641538efd84.pdf,2024-04-08T15:30:24.763,2024-04-08 15:16:32.860,Board Meeting
102,bd784c8f-3d10-4aad-aa17-5f9c2932843b,Trent Ltd,500251,For Financial Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d5b95e7-7a4c-4403-be34-4cc46e99bb06.pdf,2024-04-29T15:15:53.797,2024-04-29 15:15:53.797,Financial Results
103,7941b648-be24-49aa-9f26-89fb8d566b92,UCO Bank,532505,"Board Meeting Outcome for Audited Financial Results (Standalone And Consolidated) Of The Bank For The Quarter And Year Ended 31St March, 2024, Equity Capital Raising Plan For FY 2024-25 And Recommendation Of Dividend For FY 2023-24",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e5dac973-72b9-4a7b-85c0-dfb92abe72f7.pdf,2024-04-29T19:38:57.927,2024-04-29 19:38:57.927,Financial Results
104,08483a2d-32ac-4aa9-978b-6643fde842c8,UTI Asset Management Company Ltd,543238,"Outcome Of Board Meeting Of UTI Asset Management Company Limited Held On 25Th April, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2812814e-ca42-464c-a7cb-6a1448848e78.pdf,2024-04-25T19:54:12.733,2024-04-25 19:45:58.923,Board Meeting
105,a514969c-e4d7-4d2f-89f4-bcfae8109317,UltraTech Cement Ltd,532538,"Attached Are The Standalone And Consolidated Annual Audited Financial Results Of The Company For The Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b242beac-a85a-48c7-8a5e-af777d53d07b.pdf,2024-04-29T14:56:48.943,2024-04-29 14:56:48.943,Financial Results
106,92795b7b-b534-4bee-a99f-9fad19006136,Usha Martin Ltd,517146,Results For Quarter And Financial Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74ec96fd-b061-4ec3-aaa4-7a66a568a21e.pdf,2024-04-26T19:27:22.023,2024-04-26 19:27:22.023,Financial Results
107,525deb8d-8a77-4c3a-af80-a07ffaa5821a,Vedant Fashions Ltd,543463,"Results For The Quarter And Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8472f0b4-13b7-42c8-aba2-921213cb7756.pdf,2024-04-30T17:23:38.913,2024-04-30 17:23:38.913,Financial Results
108,9720bbc5-1b28-4cad-8bc3-18ff064e3569,Vedanta Ltd,500295,"Outcome Of Board Meeting Held On April 25, 2024 - Financial Results",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=318696d9-1b01-4e48-9db4-ee39ca15a02b.pdf,2024-04-25T15:16:05.6,2024-04-25 15:16:05.600,Financial Results
109,819bf5f4-3715-41e1-8827-09c057e5f859,Welspun Living Ltd,514162,"Audited Financial Statements For The Quarter And Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4e0e594-2670-4173-b0c4-35cc01e430c1.pdf,2024-04-25T14:29:47.307,2024-04-25 14:29:47.307,Financial Results
110,edb95417-d6b9-4f1f-9225-f7135e10db1d,Wipro Ltd,507685,Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7f686b2-12cc-47a6-8020-10c2ba08a2cc.pdf,2024-04-19T15:43:12.287,2024-04-19 15:43:12.287,Financial Results
111,4c2ad319-930d-4d7c-8997-4f98dd90b38d,Yes Bank Ltd,532648,"Outcome Of The Board Meeting - SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015 ('Listing Regulations')_Financial Results For The FY Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23814891-266e-4ec1-84c6-ac3a7cabfae2.pdf,2024-04-27T13:02:33.49,2024-04-27 13:02:33.490,Financial Results
112,a502baf4-2f9c-4c02-873f-b29e5a287591,Zensar Technologies Ltd,504067,"Financial Results For The Quarter Nd Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7de35495-1c75-45ad-ad08-26cffab096ba.pdf,2024-04-25T16:53:59.967,2024-04-25 16:47:59.147,Board Meeting
113,53f8c94a-99a2-4a21-9488-a10a00e731ff,3M India Ltd,523395,"Financial Result For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=28520ed8-6772-4fb8-8a8e-7cea8e68b86b.pdf,2024-05-28T14:48:38.69,2024-05-28 14:38:57.367,Board Meeting
114,c06e91db-c39c-44c9-af7a-f9721051353a,ABB India Ltd,500002,"Financial Results For Q1 Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=427fce0c-cdf7-4828-8d71-fba1c759f651.pdf,2024-05-10T17:10:10.85,2024-05-10 17:10:10.850,Financial Results
115,0bcfaa6e-1ae6-43f2-a721-60329e8aad51,AIA Engineering Ltd,532683,"Results - Audited Financial Results For The Quarter/Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec3e8d58-b43f-4885-afbd-23ac306b791d.pdf,2024-05-14T15:05:16.83,2024-05-14 15:05:16.830,Financial Results
116,26d17794-b1a9-4864-a21f-ea5358d87da7,APL Apollo Tubes Ltd,533758,"Results- Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1105d519-e4ef-42be-b700-77e9d8b1c63e.pdf,2024-05-11T18:28:15.97,2024-05-11 18:28:15.970,Financial Results
117,ef40efae-bc35-47c6-b1f6-dae48b82457e,Aadhar Housing Finance Ltd,544176,Audited Financial Statements For Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1623e3d7-7004-417b-888b-ea074327c5c4.pdf,2024-05-29T18:47:50.733,2024-05-29 18:47:50.733,Financial Results
118,df94c7aa-7cb3-4869-972a-e172362d1a30,Aarti Industries Ltd,524208,"Audited Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a69adf3-892f-49ea-92d2-ce590250e906.pdf,2024-05-10T18:35:35.437,2024-05-10 18:24:11.573,Board Meeting
119,ddf9855c-24b8-4a97-b9a0-afda6fd29f5a,Abbott India Ltd,500488,"Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5864d65e-94e8-4ce5-986f-22aa3250a98a.pdf,2024-05-09T18:36:35.87,2024-05-09 18:31:48.300,Board Meeting
120,1e25c4e5-d252-4f8f-8b8a-d01064877475,Action Construction Equipment Ltd,532762,"Results-Financial Results For The Quarter And Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e00ef5e6-9d67-4722-afb4-349fc73fd11a.pdf,2024-05-21T17:20:11.46,2024-05-21 16:55:37.800,Board Meeting
121,0bf6d188-3164-439b-b73b-36e96ea11a15,Adani Enterprises Ltd,512599,"Outcome Of Board Meeting Held On 2Nd May, 2024 And Submission Of Audited Financial Results (Standalone And Consolidated) For The Quarter And Year Ended 31St March, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef67094e-deef-478b-9f5c-9a6138d80d6f.pdf,2024-05-02T15:19:16.51,2024-05-02 14:50:27.127,Board Meeting
122,82bd89b6-0351-4ecb-95d9-6b45b80ce21c,Adani Green Energy Ltd,541450,"Audited Financial Results For The Quarter And Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cfc11906-8490-4143-897d-0bef10e3b5f1.pdf,2024-05-03T14:16:14.253,2024-05-03 14:11:47.683,Board Meeting
123,e42b454b-7812-49d2-8b10-6fd02a333a50,Adani Ports and Special Economic Zone Ltd,532921,Audited Financial Results Of The Company.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c291dc57-5b8d-4d03-9d11-8ac0dda3a7a1.pdf,2024-05-02T13:14:56.063,2024-05-02 13:14:56.063,Financial Results
124,ba51ed3d-2453-419d-bc3e-69e8b9470b55,Aditya Birla Capital Ltd,540691,"Audited Financial Results Of Aditya Birla Capital Limited For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5aa7760-7864-4708-9fd5-aa817a0e0ba5.pdf,2024-05-13T14:49:57.847,2024-05-13 14:49:57.847,Financial Results
125,2dc26523-530e-4061-a7d7-909a5b6530a6,Aditya Birla Fashion and Retail Ltd,535755,Outcome Of Board Meeting,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=67731177-1ae9-4aa3-834f-e85bf1844038.pdf,2024-05-28T18:52:13.273,2024-05-28 18:52:13.273,Financial Results
126,c634e8a4-f24e-4439-a5d1-f83a1cdba7ad,Aditya Birla Real Estate Ltd,500040,Outcome Of Meeting Of The Board Of Directors Of Century Textiles And Industries Limited,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=357d43ef-0260-4f44-ba0d-828f6e92c4d3.pdf,2024-05-07T14:31:48.153,2024-05-07 14:27:10.840,Board Meeting
127,b87fb579-3684-4099-bf3e-b42179cbc671,Aegis Logistics Ltd,500003,Audited Financial Results With Audit Report,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=acd142be-6b32-418e-8ade-a2366bb26a28.pdf,2024-05-24T12:58:25.193,2024-05-24 12:51:31.507,Board Meeting
128,5853903e-c8b0-4b20-b5be-ecaf8f9ff6a2,Affle 3I Ltd,542752,"Submission Of Audited Standalone And Consolidated Financial Results For The Fourth Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e133fa8-6947-4f8c-a774-bcf2ad3bd4bb.pdf,2024-05-24T17:34:21.483,2024-05-24 17:34:21.483,Financial Results
129,e954c539-68e8-4de0-b25a-9670efed8b42,Ajanta Pharma Ltd,532331,"Results-Financial Results For 03,31,2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87b56f4f-8d55-42ce-9845-5f889c3937d8.pdf,2024-05-02T16:39:45.92,2024-05-02 16:31:03.200,Board Meeting
130,529f2064-e79c-42dc-91c3-f68b91400ea9,Alembic Pharmaceuticals Ltd,533573,"Audited Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2b89164-67a3-46c3-9fc5-cda72189d4c3.pdf,2024-05-09T14:17:15.6,2024-05-09 14:08:26.933,Board Meeting
131,94bd2383-7c08-4db7-a44a-4ba8bbd34f28,Alkem Laboratories Ltd,539523,Results Financial For Quarter And Year Ended 31St March 24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=500ba267-f082-4f78-86e6-0eeda41b1ac2.pdf,2024-05-29T14:12:30.57,2024-05-29 14:04:18.660,Board Meeting
132,b3f08cd3-10be-45d0-89d5-c4613cbf70cc,Alkyl Amines Chemicals Ltd-$,506767,"Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ffef560-6996-4b4e-b043-41e351fdea6f.pdf,2024-05-09T13:21:16.28,2024-05-09 13:11:48.950,Board Meeting
133,cca87448-469a-4515-af38-47d794eda387,Amara Raja Energy & Mobility Ltd,500008,"Financial Results For The Quarter And Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3c0447b-11b0-46f6-8f88-916e5621d135.pdf,2024-05-28T18:32:31.663,2024-05-28 18:32:31.663,Financial Results
134,50df7b53-99e3-4c89-81a1-d343639f1b56,Amber Enterprises India Ltd,540902,Q4 And Financial Year Ended 31 March 2024 Financial Results,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b6acf51-6b2d-4733-b3a6-20b7e04e0e64.pdf,2024-05-18T00:51:52.983,2024-05-18 00:23:05.387,Board Meeting
135,5b8f78c8-9dcb-428c-9ec6-eef151108837,Apar Industries Ltd,532259,"Standalone And Consolidated Audited Financial Results For The Fourth Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4427f7c1-325a-4091-b035-9a7b4573935a.pdf,2024-05-14T14:00:05.563,2024-05-14 13:53:26.360,Board Meeting
136,d9f8c294-a63c-405e-8953-a007753ed58f,Apollo Hospitals Enterprise Ltd,508869,Financial Results For The Quarter And Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb047692-491e-48a6-b75e-8f0d601e3ed2.pdf,2024-05-30T19:01:07.98,2024-05-30 19:01:07.980,Financial Results
137,0b614404-a85a-4b12-a26c-69d9d181b1a7,Apollo Tyres Ltd,500877,"RESULTS-FINANCIAL RESULTS FOR MAR 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8f650168-7ee8-44f5-8002-977eaa482e1f.pdf,2024-05-14T17:21:54.433,2024-05-14 17:10:22.433,Board Meeting
138,38255dfb-56fb-4577-852b-04ee2583e407,Aptus Value Housing Finance India Ltd,543335,"Audited Standalone Financial Results For The Financial Year Ended March 31, 2024.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b27b4fda-7304-4d65-b434-6cf9a509a74f.pdf,2024-05-06T20:23:18.53,2024-05-06 20:23:18.530,Financial Results
139,2aa59ab1-b150-4691-a98f-435937512326,Asahi India Glass Ltd,515030,Declaration With Respect To The Unmodified Opinion On Financial Results Of The Company For The Fourth Quarter And Year Ended 31St March 202.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f7004f5b-2007-4896-98ff-b007593851c7.pdf,2024-05-15T13:58:24.433,2024-05-15 13:51:25.470,Board Meeting
140,a23669d4-9b84-4970-bde6-9d07658f37b8,Ashok Leyland Ltd,500477,"Financial Results For The Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cca08a6f-a219-4a89-817c-f2ed94faa133.pdf,2024-05-24T13:54:26.543,2024-05-24 13:54:26.543,Financial Results
141,d267cbfd-489b-479c-b710-1c834c216e49,Asian Paints Ltd,500820,"Outcome Of Board Meeting In Accordance With The SEBI (Listing Obligations And Disclosure Requirements) Regulations, 2015",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94633e29-3a9c-48c6-b5a6-52860646ef60.pdf,2024-05-09T13:46:10.697,2024-05-09 13:37:54.150,Board Meeting
142,6add23e6-282c-4a73-8e17-f26c67047564,Aster DM Healthcare Ltd,540975,"Audited Financial Results For The 4Th Quarter And Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3501a49e-35f6-4f73-985b-e8ee479948dc.pdf,2024-05-28T21:39:05.863,2024-05-28 21:29:30.073,Board Meeting
143,bf2d7425-a0d2-4660-a153-9674727ecb20,AstraZeneca Pharma India Ltd,506820,"Outcome Of The Board Meeting Held On Monday, May 27, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f5a744f-148f-454e-8a74-fc214d8e0396.pdf,2024-05-27T17:40:35.187,2024-05-27 17:40:35.187,Financial Results
144,a3203185-3bd5-4fc2-977b-579b1b6d56ef,Astral Ltd,532830,Financial Result And Declaration Of Dividend,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f9a3e46-57ec-4d48-b4ff-62590b76a605.pdf,2024-05-17T17:55:00.35,2024-05-17 17:34:41.640,Board Meeting
145,32cac090-d4aa-484b-8b8c-ecb7ca460c8e,Aurobindo Pharma Ltd,524804,"Audited Financial Results For The Fourth Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3848890-121a-4ed6-843b-9060ee78da91.pdf,2024-05-25T19:01:30.79,2024-05-25 18:50:50.387,Board Meeting
146,9e5ab773-8cce-4150-92c5-916f1cb25c03,Authum Investment & Infrastructure Ltd,539177,"Results - Financial Results For March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2aa9a888-f6f6-40fb-8205-1b3d2044b892.pdf,2024-05-30T23:29:52.68,2024-05-30 23:20:41.947,Board Meeting
147,42f9bafd-a26d-434f-8b1c-7e2420baceb1,Avenue Supermarts Ltd,540376,"Financial Results For The Quarter And Year Ended 31St March, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c0799c1-759b-42b3-b4bc-0f97d5ccd3dd.pdf,2024-05-04T15:54:53.99,2024-05-04 15:46:59.410,Board Meeting
148,13173a05-d414-4a98-a593-c8e9be3817c1,BASF India Ltd,500042,Standalone And Consolidated Annual Audited Financial Results For Financial Year Ended 31St March 2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3aec516-0b02-4567-bbe9-39988cf201c8.pdf,2024-05-14T13:45:32.253,2024-05-14 13:45:32.253,Financial Results
149,ae422c94-c344-44ef-bb14-3cf65c965c0e,BEML Ltd,500048,Financial Results For The Year Ended 31.03.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc2ef7f5-8f6d-4759-8ce0-0bb539ec06a3.pdf,2024-05-12T17:22:05.2,2024-05-12 17:22:05.200,Financial Results
150,8caeb6d6-9801-4cf7-be12-2584a7890bc5,BLS International Services Ltd,540073,"Standalone And Consolidated Audited Financial Results For The Fourth Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64945164-db17-41fb-97a2-172a85779afa.pdf,2024-05-14T15:34:49.063,2024-05-14 15:21:20.933,Board Meeting
151,ac71a5b0-0416-4dbf-b8fe-0e29893d6157,Balkrishna Industries Ltd-$,502355,Details Of Outstanding Qualified Borrowings And Incremental Qualified Borrowings For FY Ended 31.03.2024,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79c61785-127a-40aa-ad02-68a4070d3b83.pdf,2024-05-17T19:01:25.707,2024-05-17 19:01:25.707,Financial Results
152,7f325c93-cea9-4155-b50e-aa9362ecb86f,Balrampur Chini Mills Ltd,500038,"Financial Results For The Quarter And Financial Year Ended March 31, 2024",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f97c3277-f5a1-4270-a915-45ab1daa7b7a.pdf,2024-05-17T16:17:09.323,2024-05-17 16:08:07.263,Board Meeting
